EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
87683,1697223,REGULAR,ST. EDWARDS GYM CONCESSION,,9608 SUE HELEN DR,,LOUISVILLE,KY,40299,STATIONARY RESTRICTED CONCESSON,2022/08/26 04:00:00+00,100,,ST. EDWARDS GYM CONCESSION,,3364
87693,1674068,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/23 04:00:00+00,100,A,ANAR FOOD MART,,3365
84506,1701529,REGULAR,THEATRE SQUARE MARKET PLACE,,651 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/14 04:00:00+00,95,A,THEATRE SQUARE MARKET PLACE,,3366
84839,1720152,FOLLOWUP,COMMUNITY TRANSITIONAL SERVICES,,1407 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/11/30 05:00:00+00,99,B,COMMUNITY TRANSITIONAL SERVICES,,3367
87693,1674069,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/23 04:00:00+00,97,,ANAR FOOD MART,,3368
87693,1717313,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/16 05:00:00+00,100,A,ANAR FOOD MART,,3369
87693,1717314,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/16 05:00:00+00,96,,ANAR FOOD MART,,3370
87704,1696546,REGULAR,KY SCIENCE CENTER,,727 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/23 04:00:00+00,100,A,KY SCIENCE CENTER,,3371
87704,1736163,REGULAR,KY SCIENCE CENTER,,727 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/20 05:00:00+00,100,A,KY SCIENCE CENTER,,3372
87706,1666619,REGULAR,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/04/20 04:00:00+00,96,A,SPINELLI'S ST. MATTHEWS,,3373
87706,1721900,REGULAR,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/07 05:00:00+00,97,A,SPINELLI'S ST. MATTHEWS,,3374
87707,1662810,REGULAR,OUR ANGELS CHILD CARE CENTER II,,6300 W PAGES LN,,LOUISVILLE,KY,40258,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/04/04 04:00:00+00,100,A,OUR ANGELS CHILD CARE CENTER II,,3375
87707,1704252,REGULAR,OUR ANGELS CHILD CARE CENTER II,,6300 W PAGES LN,,LOUISVILLE,KY,40258,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/27 04:00:00+00,100,A,OUR ANGELS CHILD CARE CENTER II,,3376
87808,1665597,REGULAR,CHINA 1,,11316 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/04/15 04:00:00+00,100,A,CHINA 1,,3377
87808,1704829,REGULAR,CHINA 1,,11316 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/09/29 04:00:00+00,100,A,CHINA 1,,3378
87810,1705181,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/30 04:00:00+00,98,A,DONG PHUONG GROCERY,,3379
87810,1705182,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/30 04:00:00+00,98,,DONG PHUONG GROCERY,,3380
87827,1679377,REGULAR,JOCKS SPORTS BAR,,3423 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/06/14 04:00:00+00,98,A,JOCKS SPORTS BAR,,3381
84839,1725470,COMPLAINT,COMMUNITY TRANSITIONAL SERVICES,,1407 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/11/21 05:00:00+00,0,,COMMUNITY TRANSITIONAL SERVICES,,3382
87069,1699832,REGULAR,YUM EVAN WILLIAMS BOURBON BAR,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM EVAN WILLIAMS BOURBON BAR,,3383
87070,1702504,REGULAR,YUM 3.007 S1 WEST PANTRY,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 3.007 S1 WEST PANTRY,,3384
86758,1710132,FOLLOWUP,INDI'S RESTAURANT,,4901 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/10/06 04:00:00+00,0,,INDI'S RESTAURANT,,3385
84839,1725471,ENFORCEMENT ACTIONS,COMMUNITY TRANSITIONAL SERVICES,,1407 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/11/29 05:00:00+00,0,,COMMUNITY TRANSITIONAL SERVICES,,3386
87071,1702505,REGULAR,YUM 4.049 SUITE COMMAND PANTRY,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 4.049 SUITE COMMAND PANTRY,,3387
85581,1710176,REGULAR,JIMMY JOHN'S,,12903 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/10/18 04:00:00+00,98,A,JIMMY JOHN'S,,3388
86762,1680015,REGULAR,CARDS PNC CLUB STAND #52 (SEC 304),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2022/06/14 04:00:00+00,100,A,CARDS PNC CLUB STAND #52 (SEC 304),,3389
87072,1699818,REGULAR,YUM MAIN KITCHEN,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM MAIN KITCHEN,,3390
85625,1699429,REGULAR,MERCY ACADEMY OUTDOOR CONCESSION,,5801 FEGENBUSH LN,,LOUISVILLE,KY,40228,STATIONARY RESTRICTED CONCESSON,2022/09/06 04:00:00+00,100,,MERCY ACADEMY OUTDOOR CONCESSION,,3391
86762,1706751,REGULAR,CARDS PNC CLUB STAND #52 (SEC 304),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2022/09/16 04:00:00+00,99,A,CARDS PNC CLUB STAND #52 (SEC 304),,3392
87074,1699781,REGULAR,YUM 4.005 IN SEAT PANTRY,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 4.005 IN SEAT PANTRY,,3393
85633,1660890,REGULAR,BATS GRAB N' GO,,401 E MAIN ST,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,2022/03/24 04:00:00+00,100,,BATS GRAB N' GO,,3394
86901,1657129,REGULAR,DURAMART,,1480 S 7TH ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/03/08 05:00:00+00,96,A,DURAMART,,3395
87076,1699804,REGULAR,YUM 4.052 MAIN ST CLUB,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 4.052 MAIN ST CLUB,,3396
85633,1706613,REGULAR,BATS GRAB N' GO,,401 E MAIN ST,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,2022/09/21 04:00:00+00,100,,BATS GRAB N' GO,,3397
86901,1657130,REGULAR,DURAMART,,1480 S 7TH ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/03/08 05:00:00+00,98,,DURAMART,,3398
87077,1699844,REGULAR,YUM 211 COORS LIGHT BAR,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 211 COORS LIGHT BAR,,3399
87078,1699754,REGULAR,YUM 4.054 GATEWAY GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,98,A,YUM 4.054 GATEWAY GRILL,,3400
87079,1699847,REGULAR,YUM 4.003 METRO GRILL CLUB,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,99,A,YUM 4.003 METRO GRILL CLUB,,3401
87080,1699748,REGULAR,YUM 5.076 TACO BELL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 5.076 TACO BELL,,3402
87081,1699763,REGULAR,YUM 2.031 METRO GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 2.031 METRO GRILL,,3403
87082,1699799,REGULAR,YUM 5.002 PAPA JOHNS,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 5.002 PAPA JOHNS,,3404
87083,1699783,REGULAR,YUM 2.036 MAIN ST FRANKS,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,99,A,YUM 2.036 MAIN ST FRANKS,,3405
87085,1699835,REGULAR,YUM 2.038 PAPA JOHNS,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 2.038 PAPA JOHNS,,3406
87086,1699860,REGULAR,YUM 5.048 BOURBON BARREL BBQ,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,98,A,YUM 5.048 BOURBON BARREL BBQ,,3407
87087,1699817,REGULAR,YUM 5.074 MAIN ST,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 5.074 MAIN ST,,3408
87088,1699854,REGULAR,YUM 5.078 GATEWAY GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,98,A,YUM 5.078 GATEWAY GRILL,,3409
87101,1699805,REGULAR,YUM 5.015 METRO GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 5.015 METRO GRILL,,3410
87102,1699732,REGULAR,YUM 5.024 GATEWAY GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,99,A,YUM 5.024 GATEWAY GRILL,,3411
87103,1699760,REGULAR,YUM 2.072 PAPA JOHNS,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,99,A,YUM 2.072 PAPA JOHNS,,3412
87104,1699797,REGULAR,YUM 2.001 METRO GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,98,A,YUM 2.001 METRO GRILL,,3413
87105,1699863,REGULAR,YUM 5.001 METRO GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,98,A,YUM 5.001 METRO GRILL,,3414
87106,1697115,REGULAR,WILD GINGER BISTRO,,1700 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/08/26 04:00:00+00,95,A,WILD GINGER BISTRO,,3415
87146,1657228,REGULAR,MARK'S FEED STORE,,10316 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/03/09 05:00:00+00,95,A,MARK'S FEED STORE,,3416
87146,1698309,REGULAR,MARK'S FEED STORE,,10316 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/08/31 04:00:00+00,96,A,MARK'S FEED STORE,,3417
87146,1739122,REGULAR,MARK'S FEED STORE,,10316 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/03/02 05:00:00+00,97,A,MARK'S FEED STORE,,3418
87151,1673641,REGULAR,CHICK-FIL-A,,7901 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/05/19 04:00:00+00,100,A,CHICK-FIL-A,,3419
87151,1715247,REGULAR,CHICK-FIL-A,,7901 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/11/07 05:00:00+00,100,A,CHICK-FIL-A,,3420
87153,1709760,REGULAR,DOLLAR GENERAL #11904,,2701 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/10/17 04:00:00+00,97,,DOLLAR GENERAL #11904,,3421
87198,1675328,REGULAR,BEARNO'S PIZZA,,9222 WESTPORT RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/05/27 04:00:00+00,100,A,BEARNO'S PIZZA,,3422
87198,1717894,REGULAR,BEARNO'S PIZZA,,9222 WESTPORT RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/11/18 05:00:00+00,100,A,BEARNO'S PIZZA,,3423
87252,1699808,REGULAR,YUM 5.054 PAPA JOHNS,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/31 04:00:00+00,100,A,YUM 5.054 PAPA JOHNS,,3424
87268,1676011,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/06/01 04:00:00+00,99,A,CIRCLE K #4703325,,3425
87268,1676012,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/06/01 04:00:00+00,99,,CIRCLE K #4703325,,3426
87268,1720390,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/12/01 05:00:00+00,99,A,CIRCLE K #4703325,,3427
87268,1720391,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/12/01 05:00:00+00,98,,CIRCLE K #4703325,,3428
87290,1670961,REGULAR,MARK'S FEED STORE,,1514 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/05/09 04:00:00+00,95,A,MARK'S FEED STORE,,3429
84601,1656777,REGULAR,AAA FOOD MART,,9410 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,SUPERMARKET WITH PROCESSING,2022/03/08 05:00:00+00,98,,AAA FOOD MART,,3430
84839,1725480,FOLLOWUP,COMMUNITY TRANSITIONAL SERVICES,,1407 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/11/30 05:00:00+00,0,,COMMUNITY TRANSITIONAL SERVICES,,3431
87290,1711903,REGULAR,MARK'S FEED STORE,,1514 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/10/24 04:00:00+00,100,A,MARK'S FEED STORE,,3432
87292,1671296,REGULAR,HOLY GRALE / GRALEHAUS,,1034 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/05/10 04:00:00+00,98,A,HOLY GRALE / GRALEHAUS,,3433
87292,1714406,REGULAR,HOLY GRALE / GRALEHAUS,,1034 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/11/02 04:00:00+00,96,A,HOLY GRALE / GRALEHAUS,,3434
87353,1693134,REGULAR,MERT'S CAKES,,11511 SHELBYVILLE RD,,LOUISVILLE,KY,40243,SUPERMARKET WITH PROCESSING,2022/08/09 04:00:00+00,100,,MERT'S CAKES,,3435
87354,1660201,REGULAR,HAMMERHEADS,,921 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/03/22 04:00:00+00,98,A,HAMMERHEADS,,3436
84839,1735799,Education,COMMUNITY TRANSITIONAL SERVICES,,1407 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/01/18 05:00:00+00,0,,COMMUNITY TRANSITIONAL SERVICES,,3437
86901,1700110,REGULAR,DURAMART,,1480 S 7TH ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/08 04:00:00+00,97,A,DURAMART,,3438
84601,1738544,REGULAR,AAA FOOD MART,,9410 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,SUPERMARKET WITH PROCESSING,2023/02/28 05:00:00+00,99,,AAA FOOD MART,,3439
84843,1693472,REGULAR,THE COMFY COW,,1301 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/10 04:00:00+00,96,A,THE COMFY COW,,3440
85763,1689429,REGULAR,IHOP,,1401 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/07/27 04:00:00+00,99,A,IHOP,,3441
86901,1700111,REGULAR,DURAMART,,1480 S 7TH ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/08 04:00:00+00,94,,DURAMART,,3442
84611,1682585,REGULAR,KIDZ CLUB,,7140 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/06/27 04:00:00+00,100,A,KIDZ CLUB,,3443
85763,1721876,REGULAR,IHOP,,1401 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/12/07 05:00:00+00,93,A,IHOP,,3444
86901,1732075,REGULAR,DURAMART,,1480 S 7TH ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/30 05:00:00+00,98,A,DURAMART,,3445
84611,1725524,REGULAR,KIDZ CLUB,,7140 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/12/22 05:00:00+00,99,A,KIDZ CLUB,,3446
85772,1671528,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/10 04:00:00+00,100,A,CIRCLE K #4703315,,3447
86901,1732076,REGULAR,DURAMART,,1480 S 7TH ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/30 05:00:00+00,98,,DURAMART,,3448
84612,1691735,REGULAR,SHELL'S WORLD CHILD CARE #2,,4906 MUD LN,,LOUISVILLE,KY,40229,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/04 04:00:00+00,99,A,SHELL'S WORLD CHILD CARE #2,,3449
85772,1671530,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/10 04:00:00+00,100,,CIRCLE K #4703315,,3450
86906,1690451,REGULAR,EDIBLE ARRANGEMENTS #1197,,6515 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/07/26 04:00:00+00,98,A,EDIBLE ARRANGEMENTS #1197,,3451
84612,1733708,REGULAR,SHELL'S WORLD CHILD CARE #2,,4906 MUD LN,,LOUISVILLE,KY,40229,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/06 05:00:00+00,97,A,SHELL'S WORLD CHILD CARE #2,,3452
85772,1714603,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/03 04:00:00+00,100,A,CIRCLE K #4703315,,3453
86906,1732746,REGULAR,EDIBLE ARRANGEMENTS #1197,,6515 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/01/26 05:00:00+00,98,A,EDIBLE ARRANGEMENTS #1197,,3454
84615,1699136,FOLLOWUP,LITTLE SMILES LEARNING ACADEMY,,1367 S 28TH ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/24 04:00:00+00,0,,LITTLE SMILES LEARNING ACADEMY,,3455
85772,1714604,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/03 04:00:00+00,100,,CIRCLE K #4703315,,3456
86912,1725073,REGULAR,DOLLAR GENERAL #12576,,7850 DIXIE HWY,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2022/12/20 05:00:00+00,99,,DOLLAR GENERAL #12576,,3457
84615,1694966,REGULAR,LITTLE SMILES LEARNING ACADEMY,,1367 S 28TH ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/17 04:00:00+00,92,C,LITTLE SMILES LEARNING ACADEMY,,3458
85857,1722234,REGULAR,DOLLAR GENERAL #12215,,2701 S 4TH ST,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,2022/12/08 05:00:00+00,95,,DOLLAR GENERAL #12215,,3459
86913,1666787,REGULAR,MOBY DICK,,12416 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/04/21 04:00:00+00,96,A,MOBY DICK,,3460
84615,1699130,COMPLAINT,LITTLE SMILES LEARNING ACADEMY,,1367 S 28TH ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/17 04:00:00+00,0,,LITTLE SMILES LEARNING ACADEMY,,3461
85862,1660634,REGULAR,VILLAGE ANCHOR PUB & ROOST,,11507 PARK RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/03/24 04:00:00+00,97,A,VILLAGE ANCHOR PUB & ROOST,,3462
85862,1706500,REGULAR,VILLAGE ANCHOR PUB & ROOST,,11507 PARK RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/10/05 04:00:00+00,95,A,VILLAGE ANCHOR PUB & ROOST,,3463
85865,1689884,REGULAR,HEINE BROTHERS COFFEE,,4901 BROWNSBORO RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/07/28 04:00:00+00,98,A,HEINE BROTHERS COFFEE,,3464
85865,1727937,REGULAR,HEINE BROTHERS COFFEE,,4901 BROWNSBORO RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/01/10 05:00:00+00,98,A,HEINE BROTHERS COFFEE,,3465
85874,1694050,REGULAR,TORTILLERIA GUANAJUATO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/12 04:00:00+00,98,A,TORTILLERIA GUANAJUATO,,3466
85874,1694051,REGULAR,TORTILLERIA GUANAJUATO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/12 04:00:00+00,92,,TORTILLERIA GUANAJUATO,,3467
85874,1729062,REGULAR,TORTILLERIA GUANAJUATO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/17 05:00:00+00,98,A,TORTILLERIA GUANAJUATO,,3468
85874,1729063,REGULAR,TORTILLERIA GUANAJUATO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/17 05:00:00+00,94,,TORTILLERIA GUANAJUATO,,3469
85878,1668904,REGULAR,HAVANA RUMBA #2,,12003 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/04/29 04:00:00+00,93,A,HAVANA RUMBA #2,,3470
85878,1714941,REGULAR,HAVANA RUMBA #2,,12003 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/11/04 04:00:00+00,96,A,HAVANA RUMBA #2,,3471
85902,1679014,REGULAR,KELTY-STEINBOCK IDEA CENTER,,1029 S JACKSON ST,,LOUISVILLE,KY,40203,RETAIL WITH LIMITED SERVICE,2022/06/13 04:00:00+00,99,,KELTY-STEINBOCK IDEA CENTER,,3472
85903,1670001,REGULAR,ST. BERNARD SOFTBALL CONCESSION,,7500 TANGELO DR,,LOUISVILLE,KY,40228,FOOD SERVICE,2022/05/04 04:00:00+00,95,A,ST. BERNARD SOFTBALL CONCESSION,,3473
85903,1711258,REGULAR,ST. BERNARD SOFTBALL CONCESSION,,7500 TANGELO DR,,LOUISVILLE,KY,40228,FOOD SERVICE,2022/10/20 04:00:00+00,98,A,ST. BERNARD SOFTBALL CONCESSION,,3474
85905,1659226,REGULAR,PRP'S ICE CREAM CORNER,,5115 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,2022/03/17 04:00:00+00,100,A,PRP'S ICE CREAM CORNER,,3475
85905,1700319,REGULAR,PRP'S ICE CREAM CORNER,,5115 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,2022/09/08 04:00:00+00,100,A,PRP'S ICE CREAM CORNER,,3476
85907,1714231,REGULAR,GUESS MICRO MARKET,,10610 FREEPORT DR,,LOUISVILLE,KY,40258,RETAIL WITH LIMITED SERVICE,2022/11/02 04:00:00+00,100,,GUESS MICRO MARKET,,3477
85948,1691815,REGULAR,GENJI SUSHI,,4944 SHELBYVILLE RD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/04 04:00:00+00,100,A,GENJI SUSHI,,3478
85948,1691817,REGULAR,GENJI SUSHI,,4944 SHELBYVILLE RD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/04 04:00:00+00,100,,GENJI SUSHI,,3479
85948,1730479,REGULAR,GENJI SUSHI,,4944 SHELBYVILLE RD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/23 05:00:00+00,100,A,GENJI SUSHI,,3480
85948,1730480,REGULAR,GENJI SUSHI,,4944 SHELBYVILLE RD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/23 05:00:00+00,100,,GENJI SUSHI,,3481
86022,1663914,REGULAR,NORTON CHILDREN'S MEDICAL CENTER,,4910 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/04/07 04:00:00+00,100,A,NORTON CHILDREN'S MEDICAL CENTER,,3482
86022,1707391,REGULAR,NORTON CHILDREN'S MEDICAL CENTER,,4910 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/10/07 04:00:00+00,100,A,NORTON CHILDREN'S MEDICAL CENTER,,3483
86171,1672316,REGULAR,WEST END TOKEN CLUB,,708 S 16TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022/05/13 04:00:00+00,95,A,WEST END TOKEN CLUB,,3484
86171,1732010,COMPLAINT,WEST END TOKEN CLUB,,708 S 16TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022/12/02 05:00:00+00,0,,WEST END TOKEN CLUB,,3485
86171,1732011,FOLLOWUP,WEST END TOKEN CLUB,,708 S 16TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022/12/08 05:00:00+00,0,,WEST END TOKEN CLUB,,3486
86171,1732014,FOLLOWUP,WEST END TOKEN CLUB,,708 S 16TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022/12/12 05:00:00+00,0,,WEST END TOKEN CLUB,,3487
